channel_id,message_id,date,contract_address,token_name,token_symbol,initial_price,current_price,max_price,roi_percent,max_roi_percent,max_drawdown_percent,market_cap_usd,platform
Vortex_Gamble,6329,2025-05-21T16:10:48+00:00,7F3o2x9YVC34yKmkWmMcNjHjPWSHcoAVyrppVguxpump,My Curves Are Profitable,MCAP,0,0.00016263367473937315,,0,0,,162632.98054421775,pumpfun
Vortex_Gamble,6315,2025-05-21T13:56:39+00:00,GqXZiPLmcEvS3ZwiBrtYCfxWjqeXE8vEMUnWyVuApump,Vagina Penis Network,VPN,0,0.00048649699083407673,,0,0,,486496.88557500497,pumpfun
Vortex_Gamble,6313,2025-05-21T13:23:40+00:00,7NwzyLYSGaYMSzMKFWJi5F2bTHnobzvxnohehBckpump,Tendies,Tendies,0,5.5778403426577335e-05,,0,0,,55768.257077304734,pumpfun
