contract,token_name,date,kols,call_price,ath_price,roi_percent,is_2x_plus,is_5x_plus,text
,,2025-05-22T15:09:33+00:00,bruiserscalls,2700000.0,22000000.0,,True,True,"🟣 Achievement Unlocked: x8! 

@bruiserscalls made a x8+ call on LABUBU. 

$2.7M -> $22M

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T15:09:33+00:00,peyosdegenhub,438000.0,22000000.0,,True,True,"🟣 Achievement Unlocked: x50! 🤞

@PEYOSDEGENHUB made a x50+ call on LABUBU. 

$438K -> $22M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T15:09:33+00:00,dbcoopercalls,4400000.0,22000000.0,,True,True,"🟣 Achievement Unlocked: x5! 👋

@dbCooperCalls made a x5+ call on LABUBU. 

$4.4M -> $22M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T15:09:23+00:00,mrbigbagcalls,56000.0,5100000.0,,True,True,"🟣 Achievement Unlocked: x90! 

@Mrbigbagcalls made a x90+ call on CHARLES. 

$56K -> $5.1M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T15:09:23+00:00,piggiescall,54000.0,5100000.0,,True,True,"🟣 Achievement Unlocked: x90! 

@piggiescall made a x90+ call on CHARLES. 

$54K -> $5.1M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T15:09:22+00:00,gentlecatcalls,466000.0,5100000.0,,True,True,"🟣 Achievement Unlocked: Pump it up! ⛽️

@GentleCatCalls made a x10+ call on CHARLES. 

$466K -> $5.1M

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T15:08:58+00:00,demoncryptoplayground,45000.0,4600000.0,,True,True,"🟣 Achievement Unlocked: Jackpot! 🎰

@DemonCryptoPlayground made a x100+ call on CHARLES. 

$45K -> $4.6M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T15:02:08+00:00,satoshidegen,15000.0,75000.0,,True,True,"🟣 Achievement Unlocked: x5! 👋

@satoshidegen made a x5+ call on Call Your Frien.... 

$15K -> $75K

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T15:01:43+00:00,mrbigbagcalls,56000.0,4500000.0,,True,True,"🟣 Achievement Unlocked: x80! 

@Mrbigbagcalls made a x80+ call on CHARLES. 

$56K -> $4.5M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T15:00:23+00:00,alstein_gemclub,1100000.0,4500000.0,,True,False,"🟣 Achievement Unlocked: x4! 🖖

@ALSTEIN_GEMCLUB made a x4+ call on CHARLES. 

$1.1M -> $4.5M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T15:00:23+00:00,piggiescall,54000.0,4500000.0,,True,True,"🟣 Achievement Unlocked: x80! 

@piggiescall made a x80+ call on CHARLES. 

$54K -> $4.5M

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T15:00:18+00:00,gorgo_crew,1400000.0,4300000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@gorgo_crew made a x3+ call on CHARLES. 

$1.4M -> $4.3M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T15:00:18+00:00,insider_eca,417000.0,4300000.0,,True,True,"🟣 Achievement Unlocked: Pump it up! ⛽️

@Insider_ECA made a x10+ call on CHARLES. 

$417K -> $4.3M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T15:00:18+00:00,demoncryptoplayground,45000.0,4300000.0,,True,True,"🟣 Achievement Unlocked: x90! 

@DemonCryptoPlayground made a x90+ call on CHARLES. 

$45K -> $4.3M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T15:00:18+00:00,gentlecatcalls,466000.0,4300000.0,,True,True,"🟣 Achievement Unlocked: x9! 

@GentleCatCalls made a x9+ call on CHARLES. 

$466K -> $4.3M

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:56:32+00:00,piggiescall,46000.0,95000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@piggiescall made a x2+ call on NEXT BIG THING . 

$46K -> $95K

👁View Call 📊View Stats

🔊Ad - Boochie by Matt Furie
From Matt's book the Cortex Vortex"
,,2025-05-22T14:55:44+00:00,piggiescall,54000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x70! 

@piggiescall made a x70+ call on CHARLES. 

$54K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T14:55:43+00:00,mrbigbagcalls,56000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x70! 

@Mrbigbagcalls made a x70+ call on CHARLES. 

$56K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:55:43+00:00,nomsgems,37000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: Jackpot! 🎰

@nomsgems made a x100+ call on CHARLES. 

$37K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T14:55:43+00:00,alstein_gemclub,1100000.0,4000000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@ALSTEIN_GEMCLUB made a x3+ call on CHARLES. 

$1.1M -> $4M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
My Curves Are... - My Curves Are Profitable"
,,2025-05-22T14:55:43+00:00,insider_eca,417000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x9! 

@Insider_ECA made a x9+ call on CHARLES. 

$417K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:55:43+00:00,nomsgems,37000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x90! 

@nomsgems made a x90+ call on CHARLES. 

$37K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:55:43+00:00,gentlecatcalls,466000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x8! 

@GentleCatCalls made a x8+ call on CHARLES. 

$466K -> $4M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T14:55:42+00:00,demoncryptoplayground,45000.0,4000000.0,,True,True,"🟣 Achievement Unlocked: x80! 

@DemonCryptoPlayground made a x80+ call on CHARLES. 

$45K -> $4M

👁View Call 📊View Stats

🔊Ad - $YIELTRA
🔥 Real passive income with $Yieltra"
,,2025-05-22T14:53:52+00:00,insider_eca,75000.0,764000.0,,True,True,"🟣 Achievement Unlocked: Pump it up! ⛽️

@Insider_ECA made a x10+ call on Trump Bitcoin P.... 

$75K -> $764K

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T14:52:13+00:00,wagmiplays,70000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@wagmiplays made a x2+ call on moondog. 

$70K -> $160K

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:52:13+00:00,alcaponesplay,70000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@alcaponesplay made a x2+ call on moondog. 

$70K -> $160K

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Wealth awaits you 💰"
,,2025-05-22T14:52:13+00:00,hercules_degen_calls,69000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@hercules_degen_calls made a x2+ call on moondog. 

$69K -> $160K

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T14:52:13+00:00,callsbyremy,70000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@callsbyremy made a x2+ call on moondog. 

$70K -> $160K

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T14:52:12+00:00,strixsclub,70000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@strixsclub made a x2+ call on moondog. 

$70K -> $160K

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:52:12+00:00,rockefellerj0,70000.0,160000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@RockefellerJ0 made a x2+ call on moondog. 

$70K -> $160K

👁View Call 📊View Stats

🔊Ad - The Citadel
Citadel: Telegram's top AI community, launching projects to benefi"
,,2025-05-22T14:50:08+00:00,demoncryptoplayground,45000.0,3200000.0,,True,True,"🟣 Achievement Unlocked: x70! 

@DemonCryptoPlayground made a x70+ call on CHARLES. 

$45K -> $3.2M

👁View Call 📊View Stats

🔊Ad - Boochie
The next pepe"
,,2025-05-22T14:49:44+00:00,lawsafuplays,18000.0,91000.0,,True,True,"🔹 Achievement Unlocked: x5! 👋

@lawsafuplays made a x5+ call on Mu-Chan. 

$18K -> $91K

👁View Call 📊View Stats

🔊Ad - Boochie by Matt Furie
From Matt's book the Cortex Vortex"
,,2025-05-22T14:47:55+00:00,uniquealphacallsgamble,67000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x2! ✌️

@UniqueAlphacallsGamble made a x2+ call on NovaQ. 

$67K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:47:54+00:00,marksgems,68000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x2! ✌️

@MarksGems made a x2+ call on NovaQ. 

$68K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Wealth awaits you 💰"
,,2025-05-22T14:47:54+00:00,topcallerschannel,44000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@TopCallersChannel made a x3+ call on NovaQ. 

$44K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Boochie by Ma... - Expand your trading horizons"
,,2025-05-22T14:47:54+00:00,apewizardcalls,44000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@ApeWizardCalls made a x3+ call on NovaQ. 

$44K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Komugi Kun - Don't miss out on this one"
,,2025-05-22T14:47:54+00:00,kaiser_review,47000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@Kaiser_Review made a x3+ call on NovaQ. 

$47K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:47:54+00:00,centralhub_news,44000.0,141000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@CentralHub_News made a x3+ call on NovaQ. 

$44K -> $141K

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:47:18+00:00,insider_eca,417000.0,3000000.0,,True,True,"🟣 Achievement Unlocked: x7! 

@Insider_ECA made a x7+ call on CHARLES. 

$417K -> $3M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:47:18+00:00,nomsgems,37000.0,3000000.0,,True,True,"🟣 Achievement Unlocked: x80! 

@nomsgems made a x80+ call on CHARLES. 

$37K -> $3M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T14:46:57+00:00,kariusgemscalls,14000.0,72000.0,,True,True,"🟣 Achievement Unlocked: x5! 👋

@kariusgemscalls made a x5+ call on ape your last p.... 

$14K -> $72K

👁View Call 📊View Stats

🔊Ad - $YIELTRA
🔥 Real passive income with $Yieltra"
,,2025-05-22T14:45:19+00:00,dailyapeinside,39000.0,133000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@dailyapeinside made a x3+ call on NovaQ. 

$39K -> $133K

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:45:18+00:00,mrbigbagcalls,56000.0,2900000.0,,True,True,"🟣 Achievement Unlocked: x50! 🤞

@Mrbigbagcalls made a x50+ call on CHARLES. 

$56K -> $2.9M

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Wealth awaits you 💰"
,,2025-05-22T14:45:18+00:00,gentlecatcalls,466000.0,2900000.0,,True,True,"🟣 Achievement Unlocked: x6! 

@GentleCatCalls made a x6+ call on CHARLES. 

$466K -> $2.9M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Boochie by Ma... - Expand your trading horizons"
,,2025-05-22T14:45:18+00:00,henrygems,33000.0,133000.0,,True,False,"🔹 Achievement Unlocked: x4! 🖖

@HenryGems made a x4+ call on NovaQ. 

$33K -> $133K

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T14:45:18+00:00,apewizardgambles,44000.0,133000.0,,True,False,"🔹 Achievement Unlocked: x3! 🤟

@ApewizardGambles made a x3+ call on NovaQ. 

$44K -> $133K

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T14:45:13+00:00,piggiescall,54000.0,2800000.0,,True,True,"🟣 Achievement Unlocked: x50! 🤞

@piggiescall made a x50+ call on CHARLES. 

$54K -> $2.8M

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:45:13+00:00,demoncryptoplayground,45000.0,2800000.0,,True,True,"🟣 Achievement Unlocked: x60! 

@DemonCryptoPlayground made a x60+ call on CHARLES. 

$45K -> $2.8M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Komugi Kun - Don't miss out on this one"
,,2025-05-22T14:45:03+00:00,nomsgems,37000.0,2600000.0,,True,True,"🟣 Achievement Unlocked: x70! 

@nomsgems made a x70+ call on CHARLES. 

$37K -> $2.6M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:43:33+00:00,insider_eca,75000.0,684000.0,,True,True,"🟣 Achievement Unlocked: x9! 

@Insider_ECA made a x9+ call on Trump Bitcoin P.... 

$75K -> $684K

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T14:41:08+00:00,brookriskyplays,164000.0,499000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@Brookriskyplays made a x3+ call on SUIcide. 

$164K -> $499K

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:40:28+00:00,crikeycallz,115000.0,484000.0,,True,False,"🟣 Achievement Unlocked: x4! 🖖

@CrikeyCallz made a x4+ call on SUIcide. 

$115K -> $484K

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:40:28+00:00,insider_eca,154000.0,484000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@Insider_ECA made a x3+ call on SUIcide. 

$154K -> $484K

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Wealth awaits you 💰"
,,2025-05-22T14:40:27+00:00,safeplayonly_4am,152000.0,484000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@SafePlayOnly_4AM made a x3+ call on SUIcide. 

$152K -> $484K

👁View Call 📊View Stats

🔊Ad - $YIELTRA
🔥 Real passive income with $Yieltra"
,,2025-05-22T14:39:33+00:00,kariusgemscalls,89000.0,449000.0,,True,True,"🟣 Achievement Unlocked: x5! 👋

@kariusgemscalls made a x5+ call on SUIcide. 

$89K -> $449K

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T14:39:23+00:00,insider_eca,417000.0,2500000.0,,True,True,"🟣 Achievement Unlocked: x6! 

@Insider_ECA made a x6+ call on CHARLES. 

$417K -> $2.5M

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T14:38:33+00:00,mrbigbagcalls,141000.0,428000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@Mrbigbagcalls made a x3+ call on SUIcide. 

$141K -> $428K

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T14:38:33+00:00,basedchadsgamble,106000.0,428000.0,,True,False,"🟣 Achievement Unlocked: x4! 🖖

@BasedchadsGamble made a x4+ call on SUIcide. 

$106K -> $428K

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:38:33+00:00,bassiecalls,140000.0,428000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@Bassiecalls made a x3+ call on SUIcide. 

$140K -> $428K

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:38:33+00:00,begeneracy,136000.0,428000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@Begeneracy made a x3+ call on SUIcide. 

$136K -> $428K

👁View Call 📊View Stats

🔊Ad - The Citadel
Citadel: Telegram's top AI community, launching projects to benefit a"
,,2025-05-22T14:38:28+00:00,bgbcncall,41000.0,408000.0,,True,True,"🟣 Achievement Unlocked: Pump it up! ⛽️

@bgbcncall made a x10+ call on SUIcide. 

$41K -> $408K

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T14:38:28+00:00,parkergamblles,202000.0,408000.0,,True,False,"🟣 Achievement Unlocked: x2! ✌️

@Parkergamblles made a x2+ call on SUIcide. 

$202K -> $408K

👁View Call 📊View Stats

🔊Ad - Boochie
The next pepe"
,,2025-05-22T14:34:08+00:00,powsgemcalls,2400000.0,22000000.0,,True,True,"🟣 Achievement Unlocked: x9! 

@PowsGemCalls made a x9+ call on LABUBU. 

$2.4M -> $22M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:33:28+00:00,lizardcall,11000000.0,21000000.0,,False,False,"🟣 Achievement Unlocked: Back In Town 🤠

@LizardCall made a x2+ call on LABUBU on solana after a time away from the chain. 

$11M -> $21M

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Weal"
,,2025-05-22T14:33:28+00:00,tycooncalls,10000000.0,21000000.0,,True,False,"🟣 Achievement Unlocked: Back In Town 🤠

@tycooncalls made a x2+ call on LABUBU on solana after a time away from the chain. 

$10M -> $21M

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperi"
,,2025-05-22T14:33:28+00:00,tycooncalls,10000000.0,21000000.0,,True,False,"🟣 Achievement Unlocked: Back with a bang! 💥

After a few days of no calls, @tycooncalls made a x2+ call on LABUBU. 

$10M -> $21M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:33:28+00:00,alstein_gemclub,2600000.0,21000000.0,,True,True,"🟣 Achievement Unlocked: x8! 

@ALSTEIN_GEMCLUB made a x8+ call on LABUBU. 

$2.6M -> $21M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T14:32:28+00:00,logiciancalls,2300000.0,21000000.0,,True,True,"🟣 Achievement Unlocked: x9! 

@logiciancalls made a x9+ call on LABUBU. 

$2.3M -> $21M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T14:32:27+00:00,curlycurrycalls,150000.0,765000.0,,True,True,"🟣 Achievement Unlocked: x5! 👋

@curlycurrycalls made a x5+ call on Sonny Angels. 

$150K -> $765K

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:30:08+00:00,michiosuzukiofsatoshicalls,243000.0,742000.0,,True,False,"🟣 Achievement Unlocked: x3! 🤟

@michiosuzukiofsatoshicalls made a x3+ call on Sonny Angels. 

$243K -> $742K

👁View Call 📊View Stats

🔊Ad - Boochie by Matt Furie
From Matt's book the Cortex Vortex"
,,2025-05-22T14:29:31+00:00,goblingems,195000.0,1400000.0,,True,True,"🔹 Achievement Unlocked: x7! 

@GoblinGems made a x7+ call on Komugi Kun. 

$195K -> $1.4M

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:29:31+00:00,topcallerschannel,138000.0,1400000.0,,True,True,"🔹 Achievement Unlocked: Pump it up! ⛽️

@TopCallersChannel made a x10+ call on Komugi Kun. 

$138K -> $1.4M

👁View Call 📊View Stats

🔊Ad - $YIELTRA
🔥 Real passive income with $Yieltra"
,,2025-05-22T14:29:31+00:00,degenseals,284000.0,11000000.0,,True,True,"🔹 Achievement Unlocked: x40! 

@DegenSeals made a x40+ call on Boochie by Matt.... 

$284K -> $11M

👁View Call 📊View Stats

🔥 TRENDING #1🔵
Sui (Universa... - Wealth awaits you 💰"
,,2025-05-22T14:29:30+00:00,topgcalls,229000.0,11000000.0,,True,True,"🔹 Achievement Unlocked: x50! 🤞

@topgcalls made a x50+ call on Boochie by Matt.... 

$229K -> $11M

👁View Call 📊View Stats

🔥 TRENDING #2🔹
Whispr Chat - A Messaging Plaform"
,,2025-05-22T14:29:30+00:00,calls1000xgemsking,2900000.0,11000000.0,,True,False,"🔹 Achievement Unlocked: x4! 🖖

@Calls1000xgemsking made a x4+ call on Boochie by Matt.... 

$2.9M -> $11M

👁View Call 📊View Stats

🔥 TRENDING #1🔹
Boochie by Ma... - Matt Furie’s PFP"
,,2025-05-22T14:29:30+00:00,kweensjournal,759000.0,11000000.0,,True,True,"🔹 Achievement Unlocked: x15! 

@kweensjournal made a x15+ call on Boochie by Matt.... 

$759K -> $11M

👁View Call 📊View Stats

🔊Ad - BabyDog
The bona fide celebrity dog!"
,,2025-05-22T14:28:48+00:00,curlycurrycalls,150000.0,637000.0,,True,False,"🟣 Achievement Unlocked: x4! 🖖

@curlycurrycalls made a x4+ call on Sonny Angels. 

$150K -> $637K

👁View Call 📊View Stats

🔥 TRENDING #2🔸
MERL - Unlock prosperity 🔓"
,,2025-05-22T14:27:40+00:00,michacalls,192000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x60! 

@michacalls made a x60+ call on Boochie by Matt.... 

$192K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:27:40+00:00,maybachgamblecalls,293000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x40! 

@MaybachGambleCalls made a x40+ call on Boochie by Matt.... 

$293K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
,,2025-05-22T14:27:39+00:00,dev_blackk,385000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x30! 

@Dev_Blackk made a x30+ call on Boochie by Matt.... 

$385K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #1🪙
BOTIFY - No-code AI Agent platform"
,,2025-05-22T14:27:39+00:00,topcallerschannel,745000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x15! 

@TopCallersChannel made a x15+ call on Boochie by Matt.... 

$745K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #2🔵
VIRGEN by Vir... - Join the movement"
,,2025-05-22T14:27:35+00:00,crypto_worker_call,777000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x15! 

@crypto_worker_call made a x15+ call on Boochie by Matt.... 

$777K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #1🔸
SKYAI - Only up season."
,,2025-05-22T14:27:35+00:00,maniacapes,276000.0,12000000.0,,True,True,"🔹 Achievement Unlocked: x40! 

@maniacapes made a x40+ call on Boochie by Matt.... 

$276K -> $12M

👁View Call 📊View Stats

🔥 TRENDING #2🪙
LC SHIB - SHIB-born. Solana-bred. $LC leads."
